ph,turbidity,temperature,quality
7.942,3.482,27.504,Good
8.189,3.371,18.539,Good
7.553,2.361,23.809,Good
8.005,0.359,26.855,Good
6.821,0.323,21.414,Excellent
7.629,3.187,22.747,Good
2.246,27.883,37.317,Unsafe
8.07,2.104,25.928,Good
7.867,2.891,30.834,Good
8.076,2.376,23.091,Good
7.17,5.229,26.003,Poor
4.061,55.45,35.332,Unsafe
9.387,19.616,17.175,Very Poor
8.1,2.801,20.547,Good
7.954,0.779,27.738,Good
5.345,16.058,26.372,Very Poor
6.744,16.474,21.422,Very Poor
8.017,2.604,20.373,Good
7.251,0.755,21.004,Excellent
8.147,2.926,19.23,Good
8.168,1.973,19.77,Good
8.099,5.217,28.085,Poor
8.15,4.526,20.658,Poor
7.934,0.775,27.401,Good
8.121,3.407,26.219,Good
13.355,33.59,20.104,Unsafe
7.973,1.092,27.67,Good
8.13,2.67,25.732,Good
8.192,1.963,18.385,Good
7.726,5.826,25.931,Poor
8.063,1.959,22.086,Good
11.446,37.061,29.625,Unsafe
8.137,3.408,25.349,Good
8.023,2.744,23.097,Good
6.379,7.932,25.881,Poor
7.873,12.846,24.172,Very Poor
6.546,4.356,30.727,Poor
8.123,2.868,25.331,Good
7.964,1.953,27.23,Good
7.954,3.739,27.266,Good
6.92,2.493,25.868,Good
8.107,3.003,24.084,Good
7.91,1.754,27.665,Good
8.211,2.456,18.615,Good
7.96,1.67,27.343,Good
8.433,3.793,20.204,Good
7.977,1.487,27.899,Good
7.361,0.218,23.678,Excellent
8.113,1.837,20.921,Good
7.994,3.982,27.405,Good
8.117,2.482,19.687,Good
7.957,3.111,24.907,Good
7.366,3.07,19.612,Good
7.08,7.146,24.679,Poor
8.07,3.193,26.94,Good
7.932,4.732,26.462,Poor
8.429,4.712,23.684,Poor
8.218,2.759,18.194,Good
8.127,2.149,21.025,Good
7.17,2.991,26.017,Good
6.773,2.413,22.565,Good
7.158,3.233,19.635,Good
8.186,2.878,18.308,Good
8.098,4.666,28.345,Poor
8.086,4.592,27.858,Poor
8.085,2.182,21.31,Good
8.102,2.664,25.404,Good
7.948,3.768,26.787,Good
6.637,2.972,21.588,Good
8.052,3.302,29.361,Good
8.168,5.84,20.298,Poor
8.015,1.607,23.424,Good
7.975,3.176,28.95,Good
8.085,6.977,29.419,Poor
7.942,3.51,27.982,Good
8.213,2.596,19.361,Good
8.484,3.01,27.049,Good
6.871,2.784,26.371,Good
7.942,0.964,27.473,Good
8.215,3.394,17.817,Good
8.175,6.049,20.978,Poor
7.968,7.745,23.579,Poor
8.062,3.383,25.841,Good
8.076,2.385,29.625,Good
8.071,2.819,24.403,Good
7.34,14.232,28.833,Very Poor
6.891,1.89,19.363,Good
8.116,3.392,27.902,Good
5.605,17.832,29.189,Very Poor
7.486,19.396,25.345,Very Poor
7.094,0.648,23.151,Excellent
8.208,2.698,18.497,Good
6.89,3.166,28.724,Good
8.0,0.651,27.333,Good
8.092,2.764,19.976,Good
7.08,0.189,20.049,Excellent
8.126,2.537,24.718,Good
8.13,7.671,31.941,Poor
8.089,2.453,22.67,Good
8.178,3.252,28.095,Good
8.021,2.519,25.284,Good
7.98,0.789,27.916,Good
8.138,2.298,25.349,Good
8.133,2.042,19.787,Good
8.565,14.944,27.569,Very Poor
9.45,11.989,20.69,Very Poor
8.054,1.812,22.049,Good
8.093,2.164,20.852,Good
8.139,1.979,20.312,Good
7.179,3.818,19.137,Good
8.115,3.519,23.822,Good
8.154,4.729,29.238,Poor
8.204,4.187,26.815,Poor
8.177,2.327,19.282,Good
8.03,6.481,28.623,Poor
7.909,3.551,28.016,Good
4.888,37.962,15.75,Unsafe
8.124,2.688,24.902,Good
7.053,14.686,31.785,Very Poor
8.416,2.501,20.001,Good
9.656,17.338,25.307,Very Poor
8.046,6.608,23.934,Poor
7.763,5.689,22.246,Poor
8.188,2.56,17.165,Good
7.985,1.222,27.569,Good
8.218,3.017,17.462,Good
8.104,3.241,28.993,Good
8.059,5.059,25.428,Poor
8.587,8.229,30.994,Poor
7.763,4.026,19.444,Poor
6.685,2.652,21.004,Good
7.244,0.197,23.192,Excellent
8.174,2.364,18.381,Good
7.974,8.546,23.073,Poor
8.057,1.267,24.542,Good
8.224,6.016,19.718,Poor
8.182,3.751,25.146,Good
8.09,3.847,20.566,Good
8.227,3.542,18.766,Good
6.937,0.581,20.018,Excellent
8.037,1.779,21.786,Good
6.124,9.752,24.898,Poor
8.432,3.194,24.819,Good
8.091,2.073,21.558,Good
7.994,0.888,27.847,Good
7.981,3.462,27.287,Good
9.823,16.177,33.904,Very Poor
8.101,9.817,29.416,Poor
8.021,3.366,28.22,Good
7.304,7.997,28.255,Poor
7.075,1.491,27.582,Good
7.915,3.37,27.643,Good
8.067,3.165,25.264,Good
6.996,1.415,24.719,Good
6.229,18.149,27.627,Very Poor
4.149,43.017,13.923,Unsafe
11.11,51.762,18.725,Unsafe
6.635,0.688,26.911,Good
8.152,7.963,19.596,Poor
7.58,1.786,20.381,Good
8.176,3.64,19.12,Good
8.22,2.951,21.398,Good
7.43,2.166,27.931,Good
7.048,0.91,21.494,Excellent
7.92,5.194,25.256,Poor
8.155,6.038,22.127,Poor
8.096,2.284,25.939,Good
8.181,4.263,18.894,Poor
8.045,1.498,21.339,Good
8.094,3.181,27.344,Good
8.113,4.17,29.291,Poor
7.994,3.765,27.771,Good
8.087,2.105,21.136,Good
8.146,2.741,25.966,Good
6.871,0.701,21.74,Excellent
8.092,4.073,25.125,Poor
8.151,3.753,26.452,Good
7.936,1.581,27.482,Good
7.914,3.323,27.72,Good
8.499,6.905,18.869,Poor
7.976,0.679,27.819,Good
7.952,3.466,27.938,Good
7.987,1.022,27.656,Good
11.54,43.951,16.064,Unsafe
7.926,6.599,26.701,Poor
7.984,2.21,27.248,Good
8.186,12.075,30.078,Very Poor
8.046,3.089,25.139,Good
8.167,4.958,30.441,Poor
8.167,4.719,18.789,Poor
8.158,3.967,17.915,Good
7.904,7.408,19.224,Poor
8.162,6.213,21.317,Poor
8.105,1.995,20.288,Good
6.871,0.784,21.373,Excellent
8.086,2.871,20.933,Good
5.952,4.785,28.673,Poor
8.213,2.692,18.583,Good
7.936,4.383,26.901,Poor
11.698,49.317,26.36,Unsafe
8.1,6.667,29.397,Poor
5.338,16.953,17.953,Very Poor
7.992,2.531,26.583,Good
0.685,47.694,19.424,Unsafe
6.921,0.46,23.059,Excellent
8.211,2.869,17.388,Good
7.959,3.117,30.342,Good
7.975,0.916,26.582,Good
6.399,5.953,18.083,Poor
8.164,3.292,17.253,Good
8.173,7.323,19.414,Poor
8.182,4.936,25.314,Poor
7.984,7.861,20.035,Poor
8.073,2.549,20.169,Good
7.966,2.454,27.543,Good
8.007,0.92,27.367,Good
13.404,22.058,10.403,Unsafe
6.886,0.761,20.482,Excellent
8.148,3.93,26.791,Good
8.095,2.67,25.967,Good
8.107,4.696,24.729,Poor
8.018,5.356,27.287,Poor
8.137,2.378,19.454,Good
8.2,2.755,17.873,Good
8.199,5.625,19.989,Poor
6.728,7.836,24.294,Poor
8.098,1.675,26.206,Good
7.98,3.133,28.544,Good
8.05,1.596,27.504,Good
8.114,3.81,27.401,Good
8.047,2.441,25.299,Good
7.355,2.594,18.617,Good
8.188,2.746,17.175,Good
7.997,1.44,24.339,Good
8.112,3.889,23.988,Good
7.932,2.941,28.938,Good
7.934,0.915,27.485,Good
8.216,2.529,18.635,Good
8.103,2.189,25.294,Good
8.093,2.022,28.907,Good
6.282,9.908,31.682,Poor
7.934,3.415,27.515,Good
1.058,44.836,13.287,Unsafe
7.176,1.706,24.674,Good
8.071,2.629,23.242,Good
7.954,1.273,27.799,Good
7.948,0.85,27.668,Good
8.161,3.976,20.237,Good
8.164,2.611,17.928,Good
8.111,2.69,25.453,Good
8.128,3.721,24.937,Good
8.142,8.541,19.047,Poor
8.111,3.981,25.011,Good
8.005,1.56,23.915,Good
8.155,4.235,21.123,Poor
7.943,2.541,26.999,Good
8.067,2.423,29.245,Good
6.977,0.84,23.516,Excellent
7.35,0.339,20.947,Excellent
8.145,6.608,24.22,Poor
1.001,41.97,35.641,Unsafe
8.151,1.601,18.859,Good
7.987,3.562,26.887,Good
7.957,5.41,25.98,Poor
8.144,1.637,20.346,Good
8.116,3.932,28.582,Good
7.877,7.802,19.46,Poor
7.962,1.515,27.372,Good
8.034,5.665,30.795,Poor
8.159,3.704,22.511,Good
7.994,1.741,23.012,Good
8.208,2.865,17.65,Good
7.991,3.873,28.499,Good
8.489,3.886,19.475,Good
8.155,1.604,21.481,Good
8.101,3.893,29.314,Good
7.984,5.733,24.787,Poor
8.087,3.808,24.319,Good
8.127,3.001,26.832,Good
6.362,4.786,29.373,Poor
6.851,0.908,22.852,Excellent
7.271,0.086,21.813,Excellent
7.668,1.237,27.297,Good
7.872,3.612,24.879,Good
8.083,3.348,21.296,Good
13.358,28.949,18.237,Unsafe
8.258,7.867,21.36,Poor
8.102,5.072,27.354,Poor
8.017,1.558,23.203,Good
7.944,1.238,27.522,Good
8.155,2.731,17.548,Good
8.037,3.44,29.801,Good
8.156,2.815,17.575,Good
6.157,7.994,24.235,Poor
8.119,2.837,26.291,Good
8.0,5.07,24.845,Poor
8.076,2.525,26.287,Good
7.956,1.241,26.866,Good
8.029,3.168,29.123,Good
7.929,0.984,27.277,Good
7.127,0.191,20.295,Excellent
3.282,45.747,10.367,Unsafe
8.034,1.643,22.879,Good
7.948,0.604,27.759,Good
7.935,2.092,25.787,Good
11.4,57.628,34.647,Unsafe
8.096,2.922,20.402,Good
8.097,8.338,29.438,Poor
7.908,3.941,27.761,Good
6.947,0.715,21.188,Excellent
8.1,6.924,21.109,Poor
8.136,2.325,20.199,Good
7.033,17.467,21.747,Very Poor
6.935,0.427,20.083,Excellent
1.06,23.5,14.132,Unsafe
8.186,3.894,26.151,Good
6.201,6.852,28.532,Poor
7.976,2.366,27.729,Good
6.69,3.896,26.401,Good
8.21,2.527,19.696,Good
3.147,32.615,25.787,Unsafe
7.988,1.776,27.102,Good
8.191,2.766,26.792,Good
7.951,3.609,27.936,Good
7.959,3.162,27.179,Good
7.179,0.874,21.692,Excellent
8.012,5.242,24.965,Poor
8.087,1.856,20.702,Good
8.078,3.273,29.101,Good
6.874,0.495,20.558,Excellent
7.914,3.306,27.488,Good
8.267,0.872,21.84,Good
7.994,3.068,23.467,Good
8.127,2.596,26.857,Good
8.316,3.62,24.066,Good
7.981,2.388,27.797,Good
8.662,7.814,29.711,Poor
8.009,1.641,27.465,Good
6.868,0.772,22.355,Excellent
8.226,2.985,23.048,Good
7.645,0.613,26.097,Good
6.747,4.397,21.189,Poor
5.055,15.271,25.172,Very Poor
1.439,59.412,33.578,Unsafe
8.1,2.505,20.963,Good
13.23,48.689,31.774,Unsafe
8.108,3.457,30.231,Good
8.114,4.557,30.565,Poor
6.152,13.054,21.52,Very Poor
2.925,58.349,15.797,Unsafe
7.601,17.135,22.648,Very Poor
8.113,3.049,25.136,Good
9.06,17.695,20.252,Very Poor
8.15,6.962,21.006,Poor
8.089,3.168,24.838,Good
8.125,3.47,29.47,Good
8.194,3.493,18.299,Good
7.915,4.07,26.479,Poor
8.751,15.374,23.017,Very Poor
8.626,18.768,33.217,Very Poor
8.138,6.352,19.735,Poor
7.975,4.422,25.408,Poor
8.091,2.678,24.969,Good
8.026,1.712,24.497,Good
8.036,1.563,22.881,Good
8.16,2.739,17.505,Good
8.208,7.301,19.126,Poor
7.905,3.215,30.218,Good
7.298,0.45,22.146,Excellent
2.381,32.378,31.463,Unsafe
8.078,2.915,23.364,Good
8.143,5.994,27.059,Poor
7.922,5.076,27.941,Poor
6.775,8.41,23.392,Poor
8.137,2.767,17.999,Good
8.033,2.029,26.254,Good
8.062,2.865,23.961,Good
8.116,2.859,24.935,Good
8.109,3.143,26.638,Good
8.462,15.915,19.143,Very Poor
8.158,2.777,25.645,Good
8.2,2.912,18.347,Good
8.187,4.818,27.34,Poor
8.037,1.633,25.728,Good
7.926,3.514,26.545,Good
8.072,2.323,25.5,Good
7.266,0.403,21.262,Excellent
8.162,4.155,26.564,Poor
8.243,0.7,22.242,Good
8.103,2.764,20.201,Good
8.167,4.988,20.134,Poor
7.957,3.331,27.082,Good
8.072,2.167,20.802,Good
9.712,14.43,28.257,Very Poor
8.092,2.674,21.347,Good
8.213,2.907,19.709,Good
7.939,1.153,27.198,Good
7.802,2.977,30.186,Good
3.954,40.285,25.979,Unsafe
7.819,4.6,25.397,Poor
8.058,1.535,26.747,Good
7.982,1.817,26.074,Good
7.324,2.659,24.508,Good
8.054,1.898,26.719,Good
8.174,3.789,22.697,Good
7.873,3.446,29.908,Good
8.147,2.647,17.583,Good
6.299,6.693,21.93,Poor
9.801,13.702,30.275,Very Poor
6.873,0.601,22.151,Excellent
8.16,4.021,26.299,Poor
7.984,0.839,27.317,Good
7.294,1.633,20.437,Good
7.911,3.297,27.509,Good
8.022,3.616,29.588,Good
7.936,3.041,27.539,Good
7.961,2.976,27.896,Good
8.057,3.023,23.817,Good
8.016,1.51,26.962,Good
8.741,5.112,23.278,Poor
12.347,26.498,34.254,Unsafe
8.126,2.068,20.123,Good
8.184,2.722,17.103,Good
8.163,3.928,18.551,Good
8.133,3.201,19.06,Good
8.154,3.243,26.762,Good
8.135,3.289,25.738,Good
8.041,2.635,22.265,Good
8.092,3.601,26.759,Good
8.217,3.944,18.302,Good
8.111,4.176,23.45,Poor
8.125,3.517,24.522,Good
8.469,1.508,27.707,Good
8.084,1.766,20.581,Good
8.084,3.603,24.698,Good
8.541,4.533,21.211,Poor
8.215,3.098,18.052,Good
7.069,0.828,20.273,Excellent
7.993,0.883,27.854,Good
7.991,7.274,27.227,Poor
3.189,40.769,30.256,Unsafe
8.25,14.98,24.827,Very Poor
7.048,10.174,25.698,Very Poor
8.1,2.178,25.342,Good
5.959,6.63,26.803,Poor
8.127,5.094,26.959,Poor
8.207,2.689,18.63,Good
7.024,0.053,23.136,Excellent
8.18,2.6,17.734,Good
8.135,2.103,20.421,Good
5.266,17.763,19.422,Very Poor
8.114,4.879,26.994,Poor
6.171,6.237,18.08,Poor
8.121,2.766,24.849,Good
8.085,2.602,25.539,Good
6.755,3.571,24.821,Good
7.031,2.921,25.444,Good
10.857,58.166,22.403,Unsafe
8.174,3.225,27.798,Good
8.07,3.376,29.795,Good
7.977,2.469,26.654,Good
7.929,3.545,28.876,Good
8.167,3.565,25.973,Good
8.09,4.74,28.728,Poor
8.053,2.514,19.941,Good
7.238,1.065,27.282,Good
7.997,1.109,27.816,Good
8.137,2.393,26.839,Good
7.928,1.888,28.929,Good
8.167,2.878,19.935,Good
7.086,0.345,21.751,Excellent
13.298,52.474,20.312,Unsafe
7.988,3.491,27.37,Good
8.007,3.173,29.166,Good
5.901,15.845,31.074,Very Poor
8.138,5.701,20.491,Poor
7.943,2.016,26.885,Good
8.163,3.462,27.616,Good
8.224,2.647,20.07,Good
7.997,1.639,27.886,Good
8.469,18.769,20.724,Very Poor
8.003,4.241,26.538,Poor
7.96,3.871,27.039,Good
8.125,2.286,26.707,Good
7.986,3.396,26.281,Good
7.991,3.05,30.638,Good
7.297,0.108,23.032,Excellent
8.143,6.737,18.778,Poor
8.125,2.646,26.687,Good
8.075,2.765,21.065,Good
8.08,4.339,28.943,Poor
8.147,3.383,27.598,Good
7.513,13.087,28.713,Very Poor
8.017,2.969,23.331,Good
8.065,3.843,21.072,Good
8.059,2.859,28.046,Good
7.993,2.897,25.849,Good
8.002,3.18,27.781,Good
8.155,3.164,25.218,Good
8.035,4.429,25.005,Poor
8.187,2.94,19.775,Good
8.083,2.462,20.287,Good
7.924,0.84,27.173,Good
8.122,2.746,21.612,Good
12.228,28.028,19.722,Unsafe
7.183,0.535,20.236,Excellent
8.089,3.77,20.265,Good
6.99,1.895,21.706,Good
7.596,2.732,26.844,Good
8.13,2.14,17.597,Good
8.231,2.398,18.366,Good
8.196,1.449,21.297,Good
7.959,2.182,27.263,Good
7.99,1.603,23.523,Good
8.139,4.168,25.477,Poor
8.015,3.675,29.642,Good
8.177,1.821,19.275,Good
6.825,0.154,23.898,Excellent
8.161,3.294,18.292,Good
8.135,2.367,19.465,Good
1.126,41.261,21.152,Unsafe
8.185,4.646,26.758,Poor
8.137,2.183,27.235,Good
8.164,1.81,19.137,Good
8.032,2.602,24.518,Good
8.159,3.258,20.699,Good
8.108,2.169,20.338,Good
5.213,15.382,22.18,Very Poor
8.096,2.15,26.931,Good
8.101,3.304,29.387,Good
8.082,2.613,25.429,Good
8.111,4.374,26.269,Poor
8.068,5.095,29.048,Poor
8.16,3.645,20.814,Good
7.855,3.013,26.328,Good
7.259,0.613,24.505,Good
7.945,4.064,31.425,Poor
7.958,4.177,26.537,Poor
8.13,2.928,29.342,Good
7.685,5.501,27.454,Poor
7.998,1.404,27.237,Good
8.779,6.573,28.554,Poor
8.15,2.609,24.945,Good
7.924,3.486,26.501,Good
7.998,3.237,29.32,Good
8.524,8.248,25.348,Poor
7.906,0.771,18.71,Good
8.016,1.683,27.96,Good
7.936,3.136,26.9,Good
7.965,3.625,27.371,Good
8.155,2.661,17.024,Good
8.097,4.06,25.893,Poor
8.118,3.769,25.707,Good
8.192,2.674,18.675,Good
7.985,2.918,27.993,Good
7.951,4.166,28.815,Poor
7.958,3.569,26.984,Good
8.129,2.405,24.824,Good
8.099,4.301,24.145,Poor
8.082,2.221,27.935,Good
8.166,8.139,20.944,Poor
7.993,3.217,27.92,Good
8.132,6.579,26.51,Poor
8.188,2.627,19.021,Good
8.148,2.673,25.481,Good
7.963,3.257,29.139,Good
7.939,3.442,26.995,Good
8.041,1.39,27.998,Good
8.441,2.413,20.019,Good
8.115,3.262,30.008,Good
7.98,1.206,27.48,Good
8.214,2.89,17.853,Good
8.078,3.538,20.911,Good
8.058,2.181,25.539,Good
5.989,4.674,19.23,Poor
11.737,49.759,10.283,Unsafe
7.114,0.398,22.122,Excellent
7.973,2.512,24.995,Good
8.195,2.668,17.369,Good
5.962,5.84,25.739,Poor
8.204,2.999,17.87,Good
6.823,0.633,23.937,Excellent
7.98,1.465,27.888,Good
6.942,0.118,21.38,Excellent
7.618,1.887,22.755,Good
8.077,1.915,25.837,Good
8.145,2.401,25.961,Good
8.278,2.083,21.98,Good
7.11,0.366,22.134,Excellent
8.013,2.623,23.743,Good
8.081,6.217,29.235,Poor
8.214,2.863,17.3,Good
8.209,3.044,17.319,Good
8.071,2.173,27.505,Good
8.024,1.917,24.157,Good
8.059,1.761,25.446,Good
8.08,4.71,22.889,Poor
8.128,2.907,27.052,Good
8.013,1.724,27.807,Good
8.061,2.657,20.684,Good
7.574,9.696,31.842,Poor
8.016,3.543,24.046,Good
9.309,18.427,32.012,Very Poor
9.058,5.816,27.107,Poor
8.128,2.503,18.247,Good
7.961,3.595,28.366,Good
7.958,1.515,26.959,Good
8.107,3.865,19.901,Good
8.126,3.047,24.56,Good
8.625,10.243,25.738,Very Poor
8.111,2.497,27.713,Good
7.041,0.608,21.485,Excellent
10.71,23.041,27.517,Unsafe
0.597,44.167,14.189,Unsafe
7.919,5.855,25.81,Poor
7.973,2.132,26.592,Good
8.09,1.944,21.297,Good
8.146,7.237,20.898,Poor
8.064,3.424,23.153,Good
7.959,7.67,28.428,Poor
8.209,2.386,18.822,Good
7.93,4.107,27.523,Poor
8.012,4.205,27.218,Poor
7.99,5.39,27.381,Poor
6.737,8.492,22.626,Poor
6.701,3.513,19.535,Good
8.175,2.648,18.304,Good
8.224,3.246,17.026,Good
7.075,0.824,21.804,Excellent
8.115,3.913,23.386,Good
8.0,3.459,27.385,Good
8.088,2.267,22.428,Good
8.1,3.28,24.731,Good
8.068,2.345,29.151,Good
8.181,2.774,26.963,Good
7.965,2.965,27.216,Good
8.666,5.975,31.9,Poor
6.324,18.101,29.707,Very Poor
8.119,2.753,27.002,Good
8.11,3.273,26.458,Good
6.972,0.596,21.488,Excellent
7.831,10.688,27.207,Very Poor
8.188,2.489,17.904,Good
7.196,0.182,22.576,Excellent
8.093,5.645,25.435,Poor
8.024,1.73,26.818,Good
8.138,3.97,24.778,Good
7.942,3.35,30.466,Good
7.981,3.821,29.028,Good
8.067,2.561,20.657,Good
7.981,1.79,27.51,Good
8.114,4.811,27.813,Poor
8.101,2.83,20.619,Good
7.473,6.616,19.775,Poor
7.949,1.529,27.512,Good
8.142,5.151,21.037,Poor
8.172,6.404,19.198,Poor
8.036,3.105,28.837,Good
8.149,6.18,20.427,Poor
8.043,2.148,22.096,Good
8.016,1.963,24.054,Good
8.128,3.158,29.13,Good
7.913,3.226,30.481,Good
6.847,0.475,22.703,Excellent
8.077,3.039,20.588,Good
12.453,53.322,25.609,Unsafe
8.235,4.207,26.535,Poor
8.073,1.656,26.894,Good
7.246,6.63,30.037,Poor
8.015,2.234,24.125,Good
8.18,3.653,27.238,Good
7.289,3.132,20.211,Good
8.042,3.279,24.76,Good
8.155,9.016,21.33,Poor
8.122,4.891,29.401,Poor
8.187,2.896,17.513,Good
7.932,3.935,26.503,Good
7.122,0.814,23.72,Excellent
6.953,0.476,21.325,Excellent
6.29,5.622,27.005,Poor
8.111,3.145,23.3,Good
8.072,2.579,28.792,Good
8.074,1.958,20.837,Good
5.545,13.744,21.068,Very Poor
8.173,2.018,19.094,Good
7.987,3.644,27.184,Good
8.192,3.264,19.95,Good
8.029,3.213,29.123,Good
8.049,4.194,21.941,Poor
7.984,1.956,26.832,Good
8.091,5.262,23.604,Poor
8.129,2.875,25.557,Good
8.11,2.443,18.01,Good
8.128,3.138,28.907,Good
8.163,1.838,18.929,Good
8.232,5.62,18.912,Poor
7.984,0.809,27.374,Good
9.72,15.341,25.563,Very Poor
8.177,1.599,24.625,Good
8.0,1.828,27.944,Good
2.246,56.326,14.756,Unsafe
8.112,6.102,20.837,Poor
8.117,3.795,17.763,Good
8.216,3.891,19.029,Good
8.092,2.48,25.835,Good
8.681,5.483,20.291,Poor
6.441,4.695,30.707,Poor
7.907,5.96,27.417,Poor
7.903,1.078,27.282,Good
7.03,0.103,22.837,Excellent
8.134,2.58,20.485,Good
8.063,3.065,23.834,Good
8.117,3.942,23.811,Good
7.975,1.145,27.483,Good
7.525,9.069,28.072,Poor
7.196,1.066,27.045,Good
8.151,7.57,25.935,Poor
8.216,14.378,27.414,Very Poor
10.567,24.0,23.977,Unsafe
8.138,2.667,17.868,Good
8.062,2.03,22.192,Good
6.858,0.939,22.48,Excellent
7.18,0.191,20.293,Excellent
8.056,3.715,28.775,Good
8.199,2.323,18.6,Good
8.152,3.753,20.023,Good
7.036,0.821,21.571,Excellent
8.161,3.986,25.307,Good
8.065,3.305,25.238,Good
8.154,7.791,20.352,Poor
8.126,3.872,19.106,Good
8.195,2.484,18.649,Good
8.033,1.491,23.786,Good
8.169,5.425,20.297,Poor
3.375,49.068,25.657,Unsafe
6.856,0.274,21.147,Excellent
9.91,18.525,21.536,Very Poor
7.978,3.56,29.428,Good
8.087,1.94,21.418,Good
8.134,2.244,21.14,Good
3.256,38.561,23.498,Unsafe
8.06,2.142,26.019,Good
7.967,3.083,25.873,Good
8.171,2.689,17.181,Good
7.125,9.967,23.57,Poor
7.947,1.014,26.764,Good
6.285,10.114,25.435,Very Poor
8.076,6.892,31.506,Poor
7.971,5.084,26.218,Poor
7.959,3.523,26.792,Good
5.991,5.265,28.342,Poor
6.904,0.942,20.168,Excellent
6.916,2.21,19.715,Good
8.05,3.802,26.211,Good
8.084,0.829,24.916,Good
8.108,1.522,20.875,Good
7.258,0.556,21.584,Excellent
6.958,3.684,18.002,Good
6.809,3.216,25.612,Good
6.939,3.618,21.546,Good
8.126,3.489,27.305,Good
7.51,1.622,24.866,Good
8.023,3.645,24.779,Good
8.095,4.587,27.668,Poor
8.446,12.446,17.552,Very Poor
8.168,4.9,20.186,Poor
7.336,0.39,20.867,Excellent
8.16,4.774,29.932,Poor
8.058,3.113,25.763,Good
11.129,32.265,32.568,Unsafe
8.105,4.537,23.391,Poor
8.099,2.704,26.039,Good
8.92,8.253,19.648,Poor
7.237,3.874,23.383,Good
8.05,2.308,22.427,Good
8.106,6.091,28.514,Poor
8.05,2.741,25.911,Good
7.915,8.442,24.656,Poor
8.094,3.623,29.039,Good
8.013,5.272,28.462,Poor
6.534,18.54,32.778,Very Poor
8.206,7.05,18.663,Poor
8.444,17.606,23.189,Very Poor
7.985,7.939,26.904,Poor
8.079,2.881,26.476,Good
5.852,7.922,20.938,Poor
6.877,0.815,22.648,Excellent
8.109,2.514,20.353,Good
8.173,2.488,17.386,Good
8.211,2.658,17.511,Good
8.044,1.437,22.954,Good
7.342,0.774,20.582,Excellent
7.987,3.348,27.674,Good
7.99,3.149,26.443,Good
8.109,2.828,24.031,Good
8.091,7.524,19.592,Poor
7.235,5.564,20.202,Poor
8.114,2.392,26.877,Good
8.161,3.788,18.68,Good
7.963,3.664,27.087,Good
8.209,1.314,20.269,Good
8.178,2.856,19.302,Good
8.151,2.84,25.112,Good
8.242,3.08,26.262,Good
4.465,47.909,22.974,Unsafe
8.165,6.938,19.593,Poor
7.558,2.719,20.75,Good
2.368,24.996,17.594,Unsafe
6.663,3.299,20.396,Good
8.188,3.912,18.221,Good
8.157,1.729,18.864,Good
8.197,2.705,17.95,Good
8.158,0.916,18.907,Good
7.525,1.791,19.039,Good
8.127,2.594,25.667,Good
7.944,3.285,27.35,Good
8.14,2.709,20.198,Good
3.264,37.418,11.807,Unsafe
8.137,2.829,25.326,Good
8.105,2.573,17.934,Good
6.932,0.354,23.435,Excellent
8.105,2.126,26.37,Good
7.959,3.486,30.495,Good
8.117,3.564,23.718,Good
7.954,0.912,27.72,Good
7.904,5.218,25.325,Poor
7.107,1.613,19.022,Good
8.07,3.687,28.634,Good
7.696,3.144,27.463,Good
8.178,3.174,19.522,Good
7.32,0.745,21.901,Excellent
7.55,0.938,25.343,Good
8.075,2.055,25.926,Good
8.053,2.398,29.115,Good
8.079,2.488,19.689,Good
6.609,6.155,28.884,Poor
7.264,0.505,23.953,Excellent
8.16,7.018,18.173,Poor
8.063,3.04,24.554,Good
8.141,3.086,25.317,Good
6.982,0.14,23.744,Excellent
7.919,2.96,31.858,Good
6.912,9.757,23.427,Poor
8.209,2.896,18.744,Good
7.981,6.656,23.701,Poor
5.608,15.452,31.388,Very Poor
8.066,2.775,22.838,Good
7.989,2.089,27.873,Good
8.141,2.753,26.095,Good
7.021,0.186,22.897,Excellent
8.074,2.075,26.068,Good
8.165,1.303,20.278,Good
8.146,3.581,26.252,Good
7.092,3.271,22.124,Good
8.11,1.588,24.675,Good
8.076,3.738,24.475,Good
7.185,2.123,26.502,Good
8.049,2.028,22.423,Good
8.086,2.517,20.91,Good
6.011,10.79,25.166,Very Poor
6.503,12.934,18.597,Very Poor
8.085,2.094,21.653,Good
8.045,3.156,28.957,Good
8.14,3.026,27.169,Good
8.125,3.05,26.38,Good
8.898,16.423,19.641,Very Poor
8.173,4.966,20.991,Poor
7.98,1.065,26.031,Good
7.989,4.193,26.508,Poor
7.109,0.178,22.345,Excellent
7.953,3.092,28.342,Good
7.984,5.673,27.134,Poor
8.163,2.421,17.213,Good
7.962,1.136,21.246,Good
8.117,2.607,27.706,Good
8.187,2.736,17.355,Good
7.974,3.399,27.59,Good
8.153,3.509,24.941,Good
8.03,3.207,30.01,Good
7.259,2.433,28.61,Good
1.391,24.345,16.671,Unsafe
7.563,1.539,28.89,Good
8.333,2.59,23.838,Good
7.591,2.408,21.311,Good
8.102,2.119,20.503,Good
7.63,2.405,28.502,Good
5.186,12.06,25.244,Very Poor
7.978,5.415,27.362,Poor
7.029,2.086,28.026,Good
8.1,2.558,29.511,Good
7.712,18.415,17.092,Very Poor
6.879,0.37,21.992,Excellent
8.114,3.341,21.173,Good
7.128,1.745,26.596,Good
